# strings this corpus segments more than one way, worst first.
# minority = token instances that would change if the majority form were made canonical.
# forms lists every observed segmentation as form:count, majority first.
surface	total	minority	majority	forms	splits
されてた	7	2	されてた	されてた:5 されて|た:2	train=7
しろです	7	2	しろです	しろです:5 しろ|です:2	train=7
そういえば	7	2	そういえば	そういえば:5 そう|いえば:2	train=7
ないようだ	7	2	ないようだ	ないようだ:5 ない|よう|だ:2	train=7
なんぞ	7	2	なんぞ	なんぞ:5 なん|ぞ:2	train=7
はいろんな	7	2	は|いろんな	は|いろんな:5 はいろんな:1 は|いろん|な:1	train=7
はらはら	7	2	はらはら	はらはら:5 はら|はら:2	train=7
ひとりひとり	7	2	ひとりひとり	ひとりひとり:5 ひとり|ひとり:2	train=7
まことに	7	2	まこと|に	まこと|に:5 まことに:2	train=7
わが社	7	2	わが|社	わが|社:5 わが社:2	train=6,val=1
トキさん	7	2	トキ|さん	トキ|さん:5 トキさん:2	train=7
不在です	7	2	不在|です	不在|です:5 不在です:2	train=6,val=1
不注意でした	7	2	不注意でした	不注意でした:5 不注意|でした:2	train=7
予想通り	7	2	予想|通り	予想|通り:5 予想通り:2	train=7
否か	7	2	否か	否か:5 否|か:2	train=7
学校生活	7	2	学校|生活	学校|生活:5 学校生活:2	train=7
定期的に	7	2	定期的|に	定期的|に:5 定期的に:2	train=7
家中	7	2	家中	家中:5 家|中:2	train=7
寝なければ	7	2	寝なければ	寝なければ:5 寝なけれ|ば:2	train=7
差し込んだ	7	2	差し込んだ	差し込んだ:5 差し|込んだ:2	train=7
幸運だった	7	2	幸運だった	幸運だった:5 幸運|だった:2	train=7
文字どおり	7	2	文字|どおり	文字|どおり:5 文字どおり:2	train=7
来なければ	7	2	来なければ	来なければ:5 来なけれ|ば:2	train=7
満席です	7	2	満席|です	満席|です:5 満席です:2	train=6,val=1
相当の	7	2	相当|の	相当|の:5 相当の:2	train=6,val=1
第81章	7	2	第81章	第81章:5 第|81|章:2	train=7
評すれば	7	2	評すれば	評すれば:5 評|すれ|ば:2	train=7
謝らなければ	7	2	謝らなければ	謝らなければ:5 謝らなけれ|ば:2	train=7
返せよ	7	2	返せ|よ	返せ|よ:5 返せよ:2	train=7
運転中	7	2	運転|中	運転|中:5 運転中:2	train=7
静まり返って	7	2	静まり返って	静まり返って:5 静まり|返って:2	train=7
うまくいかなかった	6	2	うまく|いかなかった	うまく|いかなかった:4 うまくいかなかった:2	train=6
うまくいくだろう	6	2	うまく|いくだろう	うまく|いくだろう:4 うまくいくだろう:2	train=6
おかげさま	6	2	おかげ|さま	おかげ|さま:4 おかげさま:2	train=6
お乗り	6	2	お乗り	お乗り:4 お|乗り:2	train=6
お先に	6	2	お先|に	お先|に:4 お先に:2	train=6
お座りください	6	2	お座りください	お座りください:4 お|座りください:1 お座り|ください:1	train=6
かんでも	6	2	かんでも	かんでも:4 かん|で|も:2	train=6
きき方	6	2	きき方	きき方:4 きき|方:2	train=6
こうした	6	2	こう|した	こう|した:4 こうした:2	train=6
ごちそうさま	6	2	ごちそうさま	ごちそうさま:4 ごちそう|さま:2	train=6
すか	6	2	す|か	す|か:4 すか:2	train=6
だったようだ	6	2	だったようだ	だったようだ:4 だった|よう|だ:2	train=6
といた	6	2	と|いた	と|いた:4 といた:2	train=6
なってない	6	2	なってない	なってない:4 なって|ない:2	train=6
なりがちだ	6	2	なりがちだ	なりがちだ:4 なり|がちだ:2	train=6
はかなわない	6	2	は|かなわない	は|かなわない:4 はかなわない:2	train=6
は合わない	6	2	は合わない	は合わない:4 は|合わない:2	train=6
みたくなった	6	2	みたくなった	みたくなった:4 みたく|なった:2	train=6
もとの	6	2	もと|の	もと|の:4 もとの:2	test=1,train=5
やってのけた	6	2	やって|のけた	やって|のけた:4 やってのけた:2	train=6
らしくない	6	2	らしく|ない	らしく|ない:4 らしくない:2	train=6
ろくに	6	2	ろく|に	ろく|に:4 ろくに:2	train=6
わが家	6	2	わが|家	わが|家:4 わが家:2	train=6
わきへ	6	2	わきへ	わきへ:4 わき|へ:2	train=6
アメリカ史	6	2	アメリカ|史	アメリカ|史:4 アメリカ史:2	train=6
バカだった	6	2	バカ|だった	バカ|だった:4 バカだった:2	train=6
バースデーケーキ	6	2	バースデーケーキ	バースデーケーキ:4 バースデー|ケーキ:2	train=6
ボランティア活動	6	2	ボランティア活動	ボランティア活動:4 ボランティア|活動:2	train=6
世界記録	6	2	世界|記録	世界|記録:4 世界記録:2	train=6
人工知能	6	2	人工知能	人工知能:4 人工|知能:2	train=6
人里離れた	6	2	人里離れた	人里離れた:4 人里|離れた:2	train=6
今さら	6	2	今さら	今さら:4 今|さら:2	train=6
付き合い始めた	6	2	付き合い始めた	付き合い始めた:4 付き合い|始めた:2	train=6
何年間	6	2	何年|間	何年|間:4 何|年間:1 何年間:1	train=6
処せられた	6	2	処せられた	処せられた:4 処|せられた:2	train=6
同時通訳	6	2	同時|通訳	同時|通訳:4 同時通訳:2	train=6
固有の	6	2	固有|の	固有|の:4 固有の:2	train=6
地の	6	2	地|の	地|の:4 地の:2	train=6
多ければ	6	2	多けれ|ば	多けれ|ば:4 多ければ:2	train=6
大ファン	6	2	大ファン	大ファン:4 大|ファン:2	train=6
大流行	6	2	大流行	大流行:4 大|流行:2	test=1,train=5
強制的に	6	2	強制的|に	強制的|に:4 強制的に:2	train=6
忙しくても	6	2	忙しくて|も	忙しくて|も:4 忙しくても:2	train=6
来るなら	6	2	来るなら	来るなら:4 来る|なら:2	train=6
歌い始めた	6	2	歌い始めた	歌い始めた:4 歌い|始めた:2	test=1,train=5
歩き始めた	6	2	歩き始めた	歩き始めた:4 歩き|始めた:2	test=1,train=5
歴史上	6	2	歴史|上	歴史|上:4 歴史上:2	train=6
殺さないで	6	2	殺さないで	殺さないで:4 殺さない|で:2	train=6
無くなる	6	2	無くなる	無くなる:4 無く|なる:2	train=6
生まれ故郷	6	2	生まれ故郷	生まれ故郷:4 生まれ|故郷:2	train=6
生活水準	6	2	生活水準	生活水準:4 生活|水準:2	train=6
目立ちたがり屋	6	2	目立ちたがり屋	目立ちたがり屋:4 目立ち|たがり|屋:2	train=6
競争相手	6	2	競争|相手	競争|相手:4 競争相手:2	train=6
第41章	6	2	第41章	第41章:4 第|41|章:2	train=6
結婚相手	6	2	結婚|相手	結婚|相手:4 結婚相手:2	train=6
絶対だ	6	2	絶対だ	絶対だ:4 絶対|だ:2	train=6
見せびらかした	6	2	見せびらかした	見せびらかした:4 見せ|びらか|した:1 見せ|びらかした:1	train=6
見なければ	6	2	見なければ	見なければ:4 見なけれ|ば:2	train=6
規則正しく	6	2	規則|正しく	規則|正しく:4 規則正しく:2	train=6
言わんと	6	2	言わん|と	言わん|と:4 言わんと:2	train=6
遠距離恋愛	6	2	遠距離|恋愛	遠距離|恋愛:4 遠距離恋愛:2	train=6
都会生活	6	2	都会|生活	都会|生活:4 都会生活:2	train=6
降りだした	6	2	降りだした	降りだした:4 降り|だした:2	train=6
電気自動車	6	2	電気自動車	電気自動車:4 電気|自動車:2	train=6
食事制限	6	2	食事|制限	食事|制限:4 食事制限:2	train=6
いうまでもなく	5	2	いう|まで|も|なく	いう|まで|も|なく:3 いうまでもなく:2	train=5
ご理解	5	2	ご|理解	ご|理解:3 ご理解:2	train=5
ご苦労さま	5	2	ご苦労さま	ご苦労さま:3 ご苦労|さま:2	train=5
しすぎだ	5	2	しすぎだ	しすぎだ:3 しすぎ|だ:2	train=5
だに	5	2	だに	だに:3 だ|に:2	train=5
みなが	5	2	みな|が	みな|が:3 み|な|が:1 みなが:1	train=5
もうまい	5	2	も|うまい	も|うまい:3 もうまい:2	train=5
もののけ姬	5	2	もの|の|け姬	もの|の|け姬:3 もののけ姬:2	train=5
よくありません	5	2	よくありません	よくありません:3 よく|ありません:2	train=5
わけない	5	2	わけ|ない	わけ|ない:3 わけない:2	train=5
イタリア製	5	2	イタリア|製	イタリア|製:3 イタリア製:2	train=5
インスタントラーメン	5	2	インスタントラーメン	インスタントラーメン:3 インスタント|ラーメン:2	train=5
テニスコート	5	2	テニス|コート	テニス|コート:3 テニスコート:2	train=5
一万円	5	2	一万円	一万円:3 一万|円:2	train=5
上流階級	5	2	上流階級	上流階級:3 上流|階級:2	train=5
不作だった	5	2	不作だった	不作だった:3 不作|だった:2	train=5
両国間	5	2	両国|間	両国|間:3 両国間:2	train=5
主たる	5	2	主たる	主たる:3 主|たる:2	train=5
伯父さん	5	2	伯父さん	伯父さん:3 伯父|さん:2	train=5
何組	5	2	何|組	何|組:3 何組:2	train=5
健康でなければ	5	2	健康でなければ	健康でなければ:3 健康で|なけれ|ば:2	train=5
健康上	5	2	健康上	健康上:3 健康|上:2	train=5
出だ	5	2	出だ	出だ:3 出|だ:2	train=5
出張中	5	2	出張|中	出張|中:3 出張中:2	train=5
刻々と	5	2	刻々と	刻々と:3 刻々|と:2	train=5
右側通行	5	2	右側|通行	右側|通行:3 右側通行:2	train=5
合法的	5	2	合法|的	合法|的:3 合法的:2	train=5
営業時間	5	2	営業時間	営業時間:3 営業|時間:2	train=5
外交関係	5	2	外交|関係	外交|関係:3 外交関係:2	train=5
大伴大納言	5	2	大伴|大納言	大伴|大納言:3 大伴大納言:2	train=5
大問題	5	2	大|問題	大|問題:3 大問題:2	train=5
妊娠中絶	5	2	妊娠|中絶	妊娠|中絶:3 妊娠中絶:2	train=5
学生生活	5	2	学生|生活	学生|生活:3 学生生活:2	train=5
客室乗務員	5	2	客室|乗務員	客室|乗務員:3 客室乗務員:2	train=5
工事中	5	2	工事|中	工事|中:3 工事中:2	train=5
延々と	5	2	延々|と	延々|と:3 延々と:2	train=5
往復切符	5	2	往復|切符	往復|切符:3 往復切符:2	train=5
意気消沈	5	2	意気消沈	意気消沈:3 意気|消沈:2	train=5
愛してます	5	2	愛してます	愛してます:3 愛|して|ます:1 愛|してます:1	train=5
手伝わなければ	5	2	手伝わなければ	手伝わなければ:3 手伝わなけれ|ば:2	train=4,val=1
扱わなければ	5	2	扱わなければ	扱わなければ:3 扱わなけれ|ば:2	train=5
押しさえ	5	2	押しさえ	押しさえ:3 押し|さえ:2	train=5
拍手喝采	5	2	拍手|喝采	拍手|喝采:3 拍手喝采:2	train=4,val=1
損害賠償	5	2	損害|賠償	損害|賠償:3 損害賠償:2	train=5
新作映画	5	2	新作|映画	新作|映画:3 新作映画:2	train=5
新刊書	5	2	新刊|書	新刊|書:3 新刊書:2	train=5
新計画	5	2	新|計画	新|計画:3 新計画:2	train=5
旅して	5	2	旅して	旅して:3 旅|して:2	train=5
日本文化	5	2	日本|文化	日本|文化:3 日本文化:2	train=5
時間つぶし	5	2	時間|つぶし	時間|つぶし:3 時間つぶし:2	train=5
晴れ女	5	2	晴れ女	晴れ女:3 晴れ|女:2	test=1,train=4
最高傑作	5	2	最高|傑作	最高|傑作:3 最高傑作:2	train=5
月旅行	5	2	月|旅行	月|旅行:3 月旅行:2	train=5
望むなら	5	2	望むなら	望むなら:3 望む|なら:2	train=5
朝飯前	5	2	朝飯前	朝飯前:3 朝飯|前:2	train=5
歩きまわった	5	2	歩きまわった	歩きまわった:3 歩き|まわった:2	train=5
歯医者さん	5	2	歯医者|さん	歯医者|さん:3 歯医者さん:2	train=5
民主国家	5	2	民主|国家	民主|国家:3 民主国家:2	train=5
気がかり	5	2	気|がかり	気|がかり:3 気がかり:2	train=5
気前よく	5	2	気前|よく	気前|よく:3 気前よく:2	train=5
泣いてた	5	2	泣いて|た	泣いて|た:3 泣いてた:2	train=5
泥まみれ	5	2	泥まみれ	泥まみれ:3 泥|まみれ:2	train=5
活気づいた	5	2	活気|づいた	活気|づいた:3 活気づいた:2	train=5
火災保険	5	2	火災|保険	火災|保険:3 火災保険:2	train=5
疲れてない	5	2	疲れて|ない	疲れて|ない:3 疲れてない:2	train=5
病気でした	5	2	病気でした	病気でした:3 病気|でした:2	train=5
病気らしい	5	2	病気|らしい	病気|らしい:3 病気らしい:2	train=5
相談相手	5	2	相談|相手	相談|相手:3 相談相手:2	train=5
私立探偵	5	2	私立|探偵	私立|探偵:3 私立探偵:2	train=5
空だった	5	2	空だった	空だった:3 空|だった:2	train=5
立てれば	5	2	立てれば	立てれば:3 立てれ|ば:2	train=5
組み立てた	5	2	組み立てた	組み立てた:3 組み立て|た:2	train=5
脱出した	5	2	脱出|した	脱出|した:3 脱出した:2	train=5
行きな	5	2	行きな	行きな:3 行き|な:2	train=5
行ってます	5	2	行ってます	行ってます:3 行って|ます:2	train=5
行儀作法	5	2	行儀|作法	行儀|作法:3 行儀作法:2	train=5
観光バス	5	2	観光バス	観光バス:3 観光|バス:2	train=5
言うなら	5	2	言うなら	言うなら:3 言う|なら:2	train=5
話せよ	5	2	話せ|よ	話せ|よ:3 話せよ:2	train=5
逆に	5	2	逆に	逆に:3 逆|に:2	train=5
連れてく	5	2	連れて|く	連れて|く:3 連れてく:2	train=5
重要でない	5	2	重要で|ない	重要で|ない:3 重要でない:2	train=5
間にあった	5	2	間|に|あった	間|に|あった:3 間にあった:2	train=5
飛行艇乗り	5	2	飛行艇|乗り	飛行艇|乗り:3 飛行艇乗り:2	train=5
馬鹿じゃない	5	2	馬鹿じゃない	馬鹿じゃない:3 馬鹿|じゃない:2	train=5
高所恐怖症	5	2	高所|恐怖症	高所|恐怖症:3 高所恐怖症:2	train=5
あげれば	4	2	あげれ|ば	あげれ|ば:2 あげれば:2	train=4
いただけ	4	2	いただけ	いただけ:2 いた|だけ:2	train=4
いたようです	4	2	いた|よう|です	いた|よう|です:2 いたようです:2	train=4
いないようだ	4	2	いない|よう|だ	いない|よう|だ:2 いないようだ:2	train=4
おいとましなければ	4	2	おいとましなければ	おいとましなければ:2 おいとま|しなけれ|ば:1 おいとま|しなければ:1	test=1,train=2,val=1
おタバコ	4	2	お|タバコ	お|タバコ:2 おタバコ:2	train=4
お分かりです	4	2	お分かり|です	お分かり|です:2 お分かりです:2	train=4
お祖父さん	4	2	お祖父|さん	お祖父|さん:2 お祖父さん:2	train=4
お試しください	4	2	お試し|ください	お試し|ください:2 お|試しください:1 お試しください:1	train=4
お越しいただき	4	2	お越し|いただき	お越し|いただき:2 お越しいただき:2	train=4
お送りしましょう	4	2	お送りしましょう	お送りしましょう:2 お送り|しましょう:2	train=4
しなくなった	4	2	しなくなった	しなくなった:2 しなく|なった:2	train=4
し始めて	4	2	し|始めて	し|始めて:2 し始めて:2	train=4
し過ぎ	4	2	し|過ぎ	し|過ぎ:2 し過ぎ:2	train=4
すらっと	4	2	すらっと	すらっと:2 すらっ|と:2	train=4
たより	4	2	た|より	た|より:2 たより:2	train=4
だあ	4	2	だ|あ	だ|あ:2 だあ:2	train=4
だあれ	4	2	だ|あれ	だ|あれ:2 だあれ:2	train=4
つくせば	4	2	つくせ|ば	つくせ|ば:2 つくせば:2	train=4
できなくなった	4	2	できなくなった	できなくなった:2 できなく|なった:2	train=4
なんなん	4	2	なんな|ん	なんな|ん:2 なんなん:2	train=4
にて	4	2	に|て	に|て:2 にて:2	train=4
はなれなかった	4	2	は|なれなかった	は|なれなかった:2 はなれなかった:2	train=4
はまったくない	4	2	は|まったくない	は|まったくない:2 はまったくない:1 は|まったく|ない:1	train=4
みんないい	4	2	みんな|いい	みんな|いい:2 みん|な|いい:1 みんないい:1	train=4
もってこい	4	2	もってこい	もってこい:2 もって|こい:2	train=4
